tconst,titleType,primaryTitle,originalTitle,startYear,endYear,genres
tt7222258,tvEpisode,Donna,Donna,2017.0,,"Comedy,Drama"
tt7222260,tvEpisode,Hard Truths,Hard Truths,2018.0,,"Comedy,Drama"
tt7222262,tvEpisode,Bad Man,Bad Man,2018.0,,"Comedy,Drama"
tt7222264,tvEpisode,Inevitable,Inevitable,2018.0,,"Comedy,Drama"
tt7222270,tvEpisode,Tiny Violin,Tiny Violin,2018.0,,"Comedy,Drama"
tt7222272,tvEpisode,Good-Bye,Good-Bye,2018.0,,"Comedy,Drama"
tt7222268,tvEpisode,Pulling the Goalie,Pulling the Goalie,2018.0,,"Comedy,Drama"
tt4578466,tvEpisode,The Troll Farmer (No. 38),The Troll Farmer (No. 38),2015.0,,"Crime,Drama,Mystery"
tt4941520,tvEpisode,Marvin Gerard (No. 80),Marvin Gerard (No. 80),2015.0,,"Crime,Drama,Mystery"
tt5068464,tvEpisode,Eli Matchett (No. 72),Eli Matchett (No. 72),2015.0,,"Crime,Drama,Mystery"
tt5015108,tvEpisode,The Djinn (No. 43),The Djinn (No. 43),2015.0,,"Crime,Drama,Mystery"
tt5019538,tvEpisode,Arioch Cain (No. 50),Arioch Cain (No. 50),2015.0,,"Crime,Drama,Mystery"
tt5030014,tvEpisode,Sir Crispin Crandall (No. 86),Sir Crispin Crandall (No. 86),2015.0,,"Crime,Drama,Mystery"
tt5060376,tvEpisode,Zal Bin Hasaan (No. 31),Zal Bin Hasaan (No. 31),2015.0,,"Crime,Drama,Mystery"
tt5158338,tvEpisode,Kings of the Highway (No. 108),Kings of the Highway (No. 108),2015.0,,"Crime,Drama,Mystery"
tt5135540,tvEpisode,The Director (No. 24),The Director (No. 24),2016.0,,"Crime,Drama,Mystery"
tt5182064,tvEpisode,Mr. Gregory Devry (No. 95),Mr. Gregory Devry (No. 95),2016.0,,"Crime,Drama,Mystery"
tt5182070,tvEpisode,The Vehm (No. 132),The Vehm (No. 132),2016.0,,"Crime,Drama,Mystery"
tt5182072,tvEpisode,Alistair Pitt (No. 103),Alistair Pitt (No. 103),2016.0,,"Crime,Drama,Mystery"
tt5182074,tvEpisode,Lady Ambrosia (No. 77),Lady Ambrosia (No. 77),2016.0,,"Crime,Drama,Mystery"
tt5182076,tvEpisode,Drexel (No. 113),Drexel (No. 113),2016.0,,"Crime,Drama,Mystery"
tt5155304,tvEpisode,The Director (No. 24): Conclusion,The Director (No. 24): Conclusion,2016.0,,"Crime,Drama,Mystery"
tt5182078,tvEpisode,The Caretaker (No. 78),The Caretaker (No. 78),2016.0,,"Crime,Drama,Mystery"
tt5182084,tvEpisode,Mr. Solomon (No. 32),Mr. Solomon (No. 32),2016.0,,"Crime,Drama,Mystery"
tt5182088,tvEpisode,Mr. Solomon (No. 32): Conclusion,Mr. Solomon (No. 32): Conclusion,2016.0,,"Crime,Drama,Mystery"
tt5182086,tvEpisode,Cape May,Cape May,2016.0,,"Crime,Drama,Mystery"
tt5182092,tvEpisode,The Artax Network (No. 41),The Artax Network (No. 41),2016.0,,"Crime,Drama,Mystery"
tt5182096,tvEpisode,Susan Hargrave (No. 18),Susan Hargrave (No. 18),2016.0,,"Crime,Drama,Mystery"
tt5182098,tvEpisode,Alexander Kirk (No. 14),Alexander Kirk (No. 14),2016.0,,"Crime,Drama,Mystery"
tt5640786,tvEpisode,Alexander Kirk (No. 14): Conclusion,Alexander Kirk (No. 14): Conclusion,2016.0,,"Crime,Drama,Mystery"
tt3381714,tvEpisode,Lord Baltimore (No. 104),Lord Baltimore (No. 104),2014.0,,"Crime,Drama,Mystery"
tt4045862,tvEpisode,Monarch Douglas Bank (No. 112),Monarch Douglas Bank (No. 112),2014.0,,"Crime,Drama,Mystery"
tt3977666,tvEpisode,Dr. James Covington (No. 89),Dr. James Covington (No. 89),2014.0,,"Crime,Drama,Mystery"
tt4061178,tvEpisode,Dr. Linus Creel (No. 82),Dr. Linus Creel (No. 82),2014.0,,"Crime,Drama,Mystery"
tt4054174,tvEpisode,The Front (No. 74),The Front (No. 74),2014.0,,"Crime,Drama,Mystery"
tt4109836,tvEpisode,The Mombasa Cartel (No. 114),The Mombasa Cartel (No. 114),2014.0,,"Crime,Drama,Mystery"
tt4094332,tvEpisode,The Scimitar (No. 22),The Scimitar (No. 22),2014.0,,"Crime,Drama,Mystery"
tt4156774,tvEpisode,The Decembrist (No. 12),The Decembrist (No. 12),2014.0,,"Crime,Drama,Mystery"
tt4210902,tvEpisode,Luther Braxton (No. 21),Luther Braxton (No. 21),2015.0,,"Crime,Drama,Mystery"
tt4283600,tvEpisode,Luther Braxton (No. 21): Conclusion,Luther Braxton (No. 21): Conclusion,2015.0,,"Crime,Drama,Mystery"
tt4287704,tvEpisode,Ruslan Denisov (No. 67),Ruslan Denisov (No. 67),2015.0,,"Crime,Drama,Mystery"
tt4355076,tvEpisode,The Kenyon Family (No. 71),The Kenyon Family (No. 71),2015.0,,"Crime,Drama,Mystery"
tt4378652,tvEpisode,The Deer Hunter (No. 93),The Deer Hunter (No. 93),2015.0,,"Crime,Drama,Mystery"
tt4454532,tvEpisode,T. Earl King VI (No. 94),T. Earl King VI (No. 94),2015.0,,"Crime,Drama,Mystery"
tt4472210,tvEpisode,The Major (No. 75),The Major (No. 75),2015.0,,"Crime,Drama,Mystery"
tt4491502,tvEpisode,Tom Keen (No. 7),Tom Keen (No. 7),2015.0,,"Crime,Drama,Mystery"
tt4509728,tvEpisode,The Longevity Initiative (No. 97),The Longevity Initiative (No. 97),2015.0,,"Crime,Drama,Mystery"
tt4527132,tvEpisode,Vanessa Cruz (No. 117),Vanessa Cruz (No. 117),2015.0,,"Crime,Drama,Mystery"
tt4578464,tvEpisode,Leonard Caul (No. 62),Leonard Caul (No. 62),2015.0,,"Crime,Drama,Mystery"
tt4558970,tvEpisode,Quon Zhang (No. 87),Quon Zhang (No. 87),2015.0,,"Crime,Drama,Mystery"
tt4578448,tvEpisode,Karakurt (No. 55),Karakurt (No. 55),2015.0,,"Crime,Drama,Mystery"
tt4578450,tvEpisode,Tom Connolly (No. 11),Tom Connolly (No. 11),2015.0,,"Crime,Drama,Mystery"
tt2920128,tvEpisode,Pilot,Pilot,2013.0,,"Crime,Drama,Mystery"
tt3173404,tvEpisode,The Freelancer (No. 145),The Freelancer (No. 145),2013.0,,"Crime,Drama,Mystery"
tt3173406,tvEpisode,Wujing (No. 84),Wujing (No. 84),2013.0,,"Crime,Drama,Mystery"
tt3173408,tvEpisode,The Stewmaker (No. 161),The Stewmaker (No. 161),2013.0,,"Crime,Drama,Mystery"
tt3173410,tvEpisode,The Courier (No. 85),The Courier (No. 85),2013.0,,"Crime,Drama,Mystery"
tt3265304,tvEpisode,Gina Zanetakos (No. 152),Gina Zanetakos (No. 152),2013.0,,"Crime,Drama,Mystery"
tt3277226,tvEpisode,Frederick Barnes (No. 47),Frederick Barnes (No. 47),2013.0,,"Crime,Drama,Mystery"
tt3276448,tvEpisode,General Ludd (No. 109),General Ludd (No. 109),2013.0,,"Crime,Drama,Mystery"
tt3276450,tvEpisode,Anslo Garrick (No. 16),Anslo Garrick (No. 16),2013.0,,"Crime,Drama,Mystery"
tt3276452,tvEpisode,Anslo Garrick (No. 16): Conclusion,Anslo Garrick (No. 16): Conclusion,2013.0,,"Crime,Drama,Mystery"
tt3276454,tvEpisode,The Good Samaritan (No. 106),The Good Samaritan (No. 106),2014.0,,"Crime,Drama,Mystery"
tt3276456,tvEpisode,The Alchemist (No. 101),The Alchemist (No. 101),2014.0,,"Crime,Drama,Mystery"
tt3276458,tvEpisode,The Cyprus Agency (No. 64),The Cyprus Agency (No. 64),2014.0,,"Crime,Drama,Mystery"
tt3276460,tvEpisode,Madeline Pratt (No. 73),Madeline Pratt (No. 73),2014.0,,"Crime,Drama,Mystery"
tt3276462,tvEpisode,The Judge (No. 57),The Judge (No. 57),2014.0,,"Crime,Drama,Mystery"
tt3276464,tvEpisode,Mako Tanida (No. 83),Mako Tanida (No. 83),2014.0,,"Crime,Drama,Mystery"
tt3276466,tvEpisode,Ivan (No. 88),Ivan (No. 88),2014.0,,"Crime,Drama,Mystery"
tt3276468,tvEpisode,Milton Bobbit (No. 135),Milton Bobbit (No. 135),2014.0,,"Crime,Drama,Mystery"
tt3276470,tvEpisode,The Pavlovich Brothers (Nos. 119-122),The Pavlovich Brothers (Nos. 119-122),2014.0,,"Crime,Drama,Mystery"
tt3276472,tvEpisode,The Kingmaker (No. 42),The Kingmaker (No. 42),2014.0,,"Crime,Drama,Mystery"
tt3276474,tvEpisode,Berlin (No. 8),Berlin (No. 8),2014.0,,"Crime,Drama,Mystery"
tt3276476,tvEpisode,Berlin (No. 8): Conclusion,Berlin (No. 8): Conclusion,2014.0,,"Crime,Drama,Mystery"
tt5257552,tvEpisode,Esteban (No. 79),Esteban (No. 79),2016.0,,"Crime,Drama,Mystery"
tt6047394,tvEpisode,Mato (No. 66),Mato (No. 66),2016.0,,"Crime,Drama,Mystery"
tt6047396,tvEpisode,Miles McGrath (No. 65),Miles McGrath (No. 65),2016.0,,"Crime,Drama,Mystery"
tt5992968,tvEpisode,Gaia (No. 81),Gaia (No. 81),2016.0,,"Crime,Drama,Mystery"
tt4227538,tvEpisode,The Original,The Original,2016.0,,"Drama,Mystery,Sci-Fi"
tt4562758,tvEpisode,Chestnut,Chestnut,2016.0,,"Drama,Mystery,Sci-Fi"
tt4625856,tvEpisode,The Stray,The Stray,2016.0,,"Drama,Mystery,Sci-Fi"
tt4625862,tvEpisode,Dissonance Theory,Dissonance Theory,2016.0,,"Drama,Mystery,Sci-Fi"
tt4625866,tvEpisode,Contrapasso,Contrapasso,2016.0,,"Drama,Mystery,Sci-Fi"
tt4630544,tvEpisode,The Adversary,The Adversary,2016.0,,"Drama,Mystery,Sci-Fi"
tt4630546,tvEpisode,Trompe L'Oeil,Trompe L'Oeil,2016.0,,"Drama,Mystery,Sci-Fi"
tt4458814,tvEpisode,Trace Decay,Trace Decay,2016.0,,"Drama,Mystery,Sci-Fi"
tt5220026,tvEpisode,The Well-Tempered Clavier,The Well-Tempered Clavier,2016.0,,"Drama,Mystery,Sci-Fi"
tt5229638,tvEpisode,The Bicameral Mind,The Bicameral Mind,2016.0,,"Drama,Mystery,Sci-Fi"
tt6243294,tvEpisode,Journey into Night,Journey into Night,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243296,tvEpisode,Reunion,Reunion,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243298,tvEpisode,Virtù e Fortuna,Virtù e Fortuna,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243300,tvEpisode,The Riddle of the Sphinx,The Riddle of the Sphinx,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243302,tvEpisode,Akane no Mai,Akane No Mai,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243304,tvEpisode,Phase Space,Phase Space,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243306,tvEpisode,Les Écorchés,Les Écorchés,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243308,tvEpisode,Kiksuya,Kiksuya,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243310,tvEpisode,Vanishing Point,Vanishing Point,2018.0,,"Drama,Mystery,Sci-Fi"
tt6243312,tvEpisode,The Passenger,The Passenger,2018.0,,"Drama,Mystery,Sci-Fi"
tt10011160,tvEpisode,Crisis Theory,Crisis Theory,2020.0,,"Drama,Mystery,Sci-Fi"
tt10011158,tvEpisode,Passed Pawn,Passed Pawn,2020.0,,"Drama,Mystery,Sci-Fi"
tt10011156,tvEpisode,Decoherence,Decoherence,2020.0,,"Drama,Mystery,Sci-Fi"
tt10011154,tvEpisode,Genre,Genre,2020.0,,"Drama,Mystery,Sci-Fi"
tt10011152,tvEpisode,The Mother of Exiles,The Mother of Exiles,2020.0,,"Drama,Mystery,Sci-Fi"
tt10011150,tvEpisode,The Absence of Field,The Absence of Field,2020.0,,"Drama,Mystery,Sci-Fi"
tt9899922,tvEpisode,The Winter Line,The Winter Line,2020.0,,"Drama,Mystery,Sci-Fi"
tt8358332,tvEpisode,Parce Domine,Parce Domine,2020.0,,"Drama,Mystery,Sci-Fi"
tt2283336,movie,Men in Black: International,Men in Black: International,2019.0,,"Action,Adventure,Comedy"
tt1981115,movie,Thor: The Dark World,Thor: The Dark World,2013.0,,"Action,Adventure,Fantasy"
tt3501632,movie,Thor: Ragnarok,Thor: Ragnarok,2017.0,,"Action,Adventure,Comedy"
tt9419884,movie,Doctor Strange in the Multiverse of Madness,Doctor Strange in the Multiverse of Madness,2022.0,,"Action,Adventure,Fantasy"
tt10573616,tvEpisode,Sleep of the Just,Sleep of the Just,2022.0,,"Drama,Fantasy,Horror"
tt10573618,tvEpisode,Imperfect Hosts,Imperfect Hosts,2022.0,,"Drama,Fantasy,Horror"
tt10573620,tvEpisode,Dream a Little Dream of Me,Dream a Little Dream of Me,2022.0,,"Drama,Fantasy,Horror"
tt10573622,tvEpisode,A Hope in Hell,A Hope in Hell,2022.0,,"Drama,Fantasy,Horror"
tt10573624,tvEpisode,24/7,24/7,2022.0,,"Drama,Fantasy,Horror"
tt1131729,movie,The Boat That Rocked,The Boat That Rocked,2009.0,,"Comedy,Drama,Music"
tt10573626,tvEpisode,The Sound of Her Wings,The Sound of Her Wings,2022.0,,"Drama,Fantasy,Horror"
tt10573628,tvEpisode,The Doll's House,The Doll's House,2022.0,,"Drama,Fantasy,Horror"
tt10573630,tvEpisode,Playing House,Playing House,2022.0,,"Drama,Fantasy,Horror"
tt10573632,tvEpisode,Collectors,Collectors,2022.0,,"Drama,Fantasy,Horror"
tt10573634,tvEpisode,Lost Hearts,Lost Hearts,2022.0,,"Drama,Fantasy,Horror"
tt12191076,tvEpisode,The Auguries,The Auguries,2022.0,,"Drama,Mystery,Sci-Fi"
tt0120903,movie,X-Men,X-Men,2000.0,,"Action,Adventure,Sci-Fi"
tt15068862,tvEpisode,Well Enough Alone,Well Enough Alone,2022.0,,"Drama,Mystery,Sci-Fi"
tt15134338,tvEpisode,Années Folles,Années Folles,2022.0,,"Drama,Mystery,Sci-Fi"
tt15176904,tvEpisode,Generation Loss,Generation Loss,2022.0,,"Drama,Mystery,Sci-Fi"
tt15452848,tvEpisode,Zhuangzi,Zhuangzi,2022.0,,"Drama,Mystery,Sci-Fi"
tt15541082,tvEpisode,Fidelity,Fidelity,2022.0,,"Drama,Mystery,Sci-Fi"
tt15541086,tvEpisode,Metanoia,Metanoia,2022.0,,"Drama,Mystery,Sci-Fi"
tt15723862,tvEpisode,"Que Será, Será","Que Será, Será",2022.0,,"Drama,Mystery,Sci-Fi"
tt0473075,movie,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,2010.0,,"Action,Adventure,Fantasy"
tt9788618,tvEpisode,A Shadow of the Past,A Shadow of the Past,2022.0,,"Action,Adventure,Drama"
tt10582302,tvEpisode,Adrift,Adrift,2022.0,,"Action,Adventure,Drama"
tt0120616,movie,The Mummy,The Mummy,1999.0,,"Action,Adventure,Fantasy"
tt0086250,movie,Scarface,Scarface,1983.0,,"Crime,Drama"
tt0167404,movie,The Sixth Sense,The Sixth Sense,1999.0,,"Drama,Mystery,Thriller"
tt0120382,movie,The Truman Show,The Truman Show,1998.0,,"Comedy,Drama"
tt0110413,movie,Léon: The Professional,Léon,1994.0,,"Action,Crime,Drama"
tt10693728,tvEpisode,Red Handed,Red Handed,2021.0,,"Crime,Drama"
tt11908150,tvEpisode,What Remains,What Remains,2021.0,,"Crime,Drama"
tt1253863,movie,300: Rise of an Empire,300: Rise of an Empire,2014.0,,"Action,Drama"
tt12724658,tvEpisode,Free Ride,Free Ride,2021.0,,"Crime,Drama"
tt12064154,tvEpisode,Power,Power,2021.0,,"Crime,Drama"
tt11997184,tvEpisode,Family Business,Family Business,2021.0,,"Crime,Drama"
tt13278800,tvEpisode,Home Sweet Home,Home Sweet Home,2021.0,,"Crime,Drama"
tt13432982,tvEpisode,Splinter,Splinter,2021.0,,"Crime,Drama"
tt11609034,tvEpisode,Adar,Adar,,,"Action,Adventure,Drama"
tt8267604,movie,Capernaum,Capharnaüm,2018.0,,Drama
tt13432984,tvEpisode,Gladiators,Gladiators,2021.0,,"Crime,Drama"
tt11198338,tvEpisode,Second of His Name,Second of His Name,2022.0,,"Action,Adventure,Drama"
tt11198340,tvEpisode,King of the Narrow Sea,King of the Narrow Sea,2022.0,,"Action,Adventure,Drama"
tt13432986,tvEpisode,Let It Ride,Let It Ride,2021.0,,"Crime,Drama"
tt13438092,tvEpisode,Relentless,Relentless,2021.0,,"Crime,Drama"
tt13450684,tvEpisode,Trust the Process,Trust the Process,2021.0,,"Crime,Drama"
tt14482482,tvEpisode,Loose Ends,Loose Ends,2021.0,,"Crime,Drama"
tt14482484,tvEpisode,Launch,Launch,2021.0,,"Crime,Drama"
tt10648342,movie,Thor: Love and Thunder,Thor: Love and Thunder,2022.0,,"Action,Adventure,Comedy"
tt11609038,tvEpisode,The Great Wave,The Great Wave,,,"Action,Adventure,Drama"
tt11609040,tvEpisode,Partings,Partings,,,"Action,Adventure,Drama"
tt0363163,movie,Downfall,Der Untergang,2004.0,,"Biography,Drama,History"
tt11198346,tvEpisode,The Princess and the Queen,The Princess and the Queen,2022.0,,"Action,Adventure,Drama"
tt0861739,movie,Elite Squad,Tropa de Elite,2007.0,,"Action,Crime,Drama"
tt1555149,movie,Elite Squad 2: The Enemy Within,Tropa de Elite 2: O Inimigo Agora é Outro,2010.0,,"Action,Crime,Drama"
tt0197139,tvMiniSeries,A Dog's Will,O Auto da Compadecida,1999.0,1999.0,"Comedy,Drama,Fantasy"
tt11198348,tvEpisode,Driftmark,Driftmark,2022.0,,"Action,Adventure,Drama"
tt11609042,tvEpisode,Udûn,Udûn,,,"Action,Adventure,Drama"
tt11609046,tvEpisode,Episode #1.7,Episode #1.7,,,"Action,Adventure,Drama"
tt2169102,tvEpisode,Pilot,Pilot,2013.0,,"Crime,Drama,Horror"
tt2333756,tvEpisode,Chapter Two,Chapter Two,2013.0,,"Crime,Drama,Horror"
tt2386714,tvEpisode,The Poet's Fire,The Poet's Fire,2013.0,,"Crime,Drama,Horror"
tt2386716,tvEpisode,Mad Love,Mad Love,2013.0,,"Crime,Drama,Horror"
tt2457176,tvEpisode,The Siege,The Siege,2013.0,,"Crime,Drama,Horror"
tt2161128,tvEpisode,The Fall,The Fall,2013.0,,"Crime,Drama,Horror"
tt2481792,tvEpisode,Let Me Go,Let Me Go,2013.0,,"Crime,Drama,Horror"
tt2522196,tvEpisode,Welcome Home,Welcome Home,2013.0,,"Crime,Drama,Horror"
tt2479358,tvEpisode,Love Hurts,Love Hurts,2013.0,,"Crime,Drama,Horror"
tt2579104,tvEpisode,Guilt,Guilt,2013.0,,"Crime,Drama,Horror"
tt2649034,tvEpisode,Whips & Regret,Whips & Regret,2013.0,,"Crime,Drama,Horror"
tt2649068,tvEpisode,The Curse,The Curse,2013.0,,"Crime,Drama,Horror"
tt2675842,tvEpisode,Havenport,Havenport,2013.0,,"Crime,Drama,Horror"
tt2675850,tvEpisode,The End Is Near,The End Is Near,2013.0,,"Crime,Drama,Horror"
tt2675848,tvEpisode,The Final Chapter,The Final Chapter,2013.0,,"Crime,Drama,Horror"
tt2751234,tvEpisode,Resurrection,Resurrection,2014.0,,"Crime,Drama,Horror"
tt3196602,tvEpisode,For Joe,For Joe,2014.0,,"Crime,Drama,Horror"
tt3241172,tvEpisode,Trust Me,Trust Me,2014.0,,"Crime,Drama,Horror"
tt3241174,tvEpisode,Family Affair,Family Affair,2014.0,,"Crime,Drama,Horror"
tt3253608,tvEpisode,Reflection,Reflection,2014.0,,"Crime,Drama,Horror"
tt3464706,tvEpisode,Fly Away,Fly Away,2014.0,,"Crime,Drama,Horror"
tt3325864,tvEpisode,Sacrifice,Sacrifice,2014.0,,"Crime,Drama,Horror"
tt3401836,tvEpisode,The Messenger,The Messenger,2014.0,,"Crime,Drama,Horror"
tt3520038,tvEpisode,Unmasked,Unmasked,2014.0,,"Crime,Drama,Horror"
tt3551746,tvEpisode,Teacher's Pet,Teacher's Pet,2014.0,,"Crime,Drama,Horror"
tt3501804,tvEpisode,Freedom,Freedom,2014.0,,"Crime,Drama,Horror"
tt3554012,tvEpisode,Betrayal,Betrayal,2014.0,,"Crime,Drama,Horror"
tt3531520,tvEpisode,The Reaping,The Reaping,2014.0,,"Crime,Drama,Horror"
tt3588286,tvEpisode,Silence,Silence,2014.0,,"Crime,Drama,Horror"
tt3588288,tvEpisode,Forgive,Forgive,2014.0,,"Crime,Drama,Horror"
tt3587392,tvEpisode,New Blood,New Blood,2015.0,,"Crime,Drama,Horror"
tt4173488,tvEpisode,Boxed In,Boxed In,2015.0,,"Crime,Drama,Horror"
tt4139568,tvEpisode,Exposed,Exposed,2015.0,,"Crime,Drama,Horror"
tt4166390,tvEpisode,Home,Home,2015.0,,"Crime,Drama,Horror"
tt4244852,tvEpisode,A Hostile Witness,A Hostile Witness,2015.0,,"Crime,Drama,Horror"
tt4220150,tvEpisode,Reunion,Reunion,2015.0,,"Crime,Drama,Horror"
tt4227738,tvEpisode,The Hunt,The Hunt,2015.0,,"Crime,Drama,Horror"
tt4294382,tvEpisode,Flesh & Blood,Flesh & Blood,2015.0,,"Crime,Drama,Horror"
tt4345124,tvEpisode,Kill the Messenger,Kill the Messenger,2015.0,,"Crime,Drama,Horror"
tt4346402,tvEpisode,Evermore,Evermore,2015.0,,"Crime,Drama,Horror"
tt4483502,tvEpisode,Demons,Demons,2015.0,,"Crime,Drama,Horror"
tt4501568,tvEpisode,The Edge,The Edge,2015.0,,"Crime,Drama,Horror"
tt4507248,tvEpisode,A Simple Trade,A Simple Trade,2015.0,,"Crime,Drama,Horror"
tt4630394,tvEpisode,Dead or Alive,Dead or Alive,2015.0,,"Crime,Drama,Horror"
tt4630396,tvEpisode,The Reckoning,The Reckoning,2015.0,,"Crime,Drama,Horror"
tt0678483,tvEpisode,Pilot,Pilot,2005.0,,"Action,Crime,Drama"
tt0678475,tvEpisode,Allen,Allen,2005.0,,"Action,Crime,Drama"
tt0678477,tvEpisode,Cell Test,Cell Test,2005.0,,"Action,Crime,Drama"
tt0678478,tvEpisode,Cute Poison,Cute Poison,2005.0,,"Action,Crime,Drama"
tt0678480,tvEpisode,"English, Fitz or Percy","English, Fitz or Percy",2005.0,,"Action,Crime,Drama"
tt0678484,tvEpisode,"Riots, Drills and the Devil: Part 1","Riots, Drills and the Devil: Part 1",2005.0,,"Action,Crime,Drama"
tt0678482,tvEpisode,"Riots, Drills and the Devil: Part 2","Riots, Drills and the Devil: Part 2",2005.0,,"Action,Crime,Drama"
tt0678486,tvEpisode,The Old Head,The Old Head,2005.0,,"Action,Crime,Drama"
tt0678487,tvEpisode,Tweener,Tweener,2005.0,,"Action,Crime,Drama"
tt0678485,tvEpisode,Sleight of Hand,Sleight of Hand,2005.0,,"Action,Crime,Drama"
tt0678476,tvEpisode,And Then There Were 7,And Then There Were 7,2005.0,,"Action,Crime,Drama"
tt0678481,tvEpisode,Odd Man Out,Odd Man Out,2005.0,,"Action,Crime,Drama"
tt0678479,tvEpisode,End of the Tunnel,End of the Tunnel,2005.0,,"Action,Crime,Drama"
tt0761211,tvEpisode,The Rat,The Rat,2006.0,,"Action,Crime,Drama"
tt0761209,tvEpisode,By the Skin and the Teeth,By the Skin and the Teeth,2006.0,,"Action,Crime,Drama"
tt0761208,tvEpisode,Brother's Keeper,Brother's Keeper,2006.0,,"Action,Crime,Drama"
tt0782518,tvEpisode,J-Cat,J-Cat,2006.0,,"Action,Crime,Drama"
tt0789620,tvEpisode,Bluff,Bluff,2006.0,,"Action,Crime,Drama"
tt0761210,tvEpisode,The Key,The Key,2006.0,,"Action,Crime,Drama"
tt0761212,tvEpisode,Tonight,Tonight,2006.0,,"Action,Crime,Drama"
tt0769383,tvEpisode,Go,Go,2006.0,,"Action,Crime,Drama"
tt0799332,tvEpisode,Flight,Flight,2006.0,,"Action,Crime,Drama"
tt5705890,tvEpisode,Episode #1.1,Episode #1.1,2016.0,,"Comedy,Drama"
tt5908776,tvEpisode,Episode #1.2,Episode #1.2,2016.0,,"Comedy,Drama"
tt5908778,tvEpisode,Episode #1.3,Episode #1.3,2016.0,,"Comedy,Drama"
tt5707984,tvEpisode,Episode #1.4,Episode #1.4,2016.0,,"Comedy,Drama"
tt5908780,tvEpisode,Episode #1.5,Episode #1.5,2016.0,,"Comedy,Drama"
tt5908782,tvEpisode,Episode #1.6,Episode #1.6,2016.0,,"Comedy,Drama"
tt6733136,tvEpisode,Episode #2.1,Episode #2.1,2019.0,,"Comedy,Drama"
tt9679520,tvEpisode,Episode #2.2,Episode #2.2,2019.0,,"Comedy,Drama"
tt9679522,tvEpisode,Episode #2.3,Episode #2.3,2019.0,,"Comedy,Drama"
tt9679524,tvEpisode,Episode #2.4,Episode #2.4,2019.0,,"Comedy,Drama"
tt9679526,tvEpisode,Episode #2.5,Episode #2.5,2019.0,,"Comedy,Drama"
tt6733140,tvEpisode,Episode #2.6,Episode #2.6,2019.0,,"Comedy,Drama"
tt6857118,tvEpisode,Episode #1.1,Episode #1.1,2017.0,,"Adventure,Comedy,Crime"
tt6916926,tvEpisode,Episode #1.2,Episode #1.2,2017.0,,"Adventure,Comedy,Crime"
tt6916932,tvEpisode,Episode #1.3,Episode #1.3,2017.0,,"Adventure,Comedy,Crime"
tt6916940,tvEpisode,Episode #1.4,Episode #1.4,2017.0,,"Adventure,Comedy,Crime"
tt7054032,tvEpisode,Episode #1.5,Episode #1.5,2017.0,,"Adventure,Comedy,Crime"
tt7155598,tvEpisode,Episode #1.6,Episode #1.6,2017.0,,"Adventure,Comedy,Crime"
tt7027472,tvEpisode,Episode #1.7,Episode #1.7,2017.0,,"Adventure,Comedy,Crime"
tt7155610,tvEpisode,Episode #1.8,Episode #1.8,2017.0,,"Adventure,Comedy,Crime"
tt8880862,tvEpisode,Episode #2.1,Episode #2.1,2019.0,,"Adventure,Comedy,Crime"
tt9574650,tvEpisode,Episode #2.2,Episode #2.2,2019.0,,"Adventure,Comedy,Crime"
tt10540520,tvEpisode,Episode #2.3,Episode #2.3,2019.0,,"Adventure,Comedy,Crime"
tt10540524,tvEpisode,Episode #2.4,Episode #2.4,2019.0,,"Adventure,Comedy,Crime"
tt10540534,tvEpisode,Episode #2.5,Episode #2.5,2019.0,,"Adventure,Comedy,Crime"
tt10540538,tvEpisode,Episode #2.6,Episode #2.6,2019.0,,"Adventure,Comedy,Crime"
tt10540540,tvEpisode,Episode #2.7,Episode #2.7,2019.0,,"Adventure,Comedy,Crime"
tt10540548,tvEpisode,Episode #2.8,Episode #2.8,2019.0,,"Adventure,Comedy,Crime"
tt1610527,tvSeries,Workaholics,Workaholics,2011.0,2017.0,Comedy
tt11609048,tvEpisode,Episode #1.8,Episode #1.8,,,"Action,Adventure,Drama"
tt9606374,movie,On the Rocks,On the Rocks,2020.0,,"Comedy,Drama,Romance"
tt0335266,movie,Lost in Translation,Lost in Translation,2003.0,,"Comedy,Drama"
tt14296084,tvEpisode,The Mayor of Kingstown,The Mayor of Kingstown,2021.0,,"Crime,Drama,Thriller"
tt15567436,tvEpisode,The End Begins,The End Begins,2021.0,,"Crime,Drama,Thriller"
tt15567438,tvEpisode,Simply Murder,Simply Murder,2021.0,,"Crime,Drama,Thriller"
tt15329968,tvEpisode,The Price,The Price,2021.0,,"Crime,Drama,Thriller"
tt15567480,tvEpisode,Every Feather,Every Feather,2021.0,,"Crime,Drama,Thriller"
tt15315082,tvEpisode,Orion,Orion,2021.0,,"Crime,Drama,Thriller"
tt15567440,tvEpisode,Along Came a Spider,Along Came a Spider,2021.0,,"Crime,Drama,Thriller"
